tanggal,kurs_jisdor,pct_change,target
2024-01-04,15525,0.1936108422071703,STABIL
2024-01-05,15518,-0.0450885668277001,STABIL
2024-01-08,15522,0.0257765175924795,STABIL
2024-01-09,15518,-0.0257698750161017,NAIK
2024-01-10,15568,0.3222064699059057,STABIL
2024-01-11,15558,-0.0642343268242529,STABIL
2024-01-12,15559,0.0064275613832043,STABIL
2024-01-15,15555,-0.02570859309724,NAIK
2024-01-16,15592,0.2378656380584987,NAIK
2024-01-17,15639,0.3014366341713703,STABIL
2024-01-18,15630,-0.0575484366008072,STABIL
2024-01-19,15628,-0.0127959053103032,STABIL
2024-01-22,15627,-0.0063987714358892,NAIK
2024-01-23,15656,0.1855762462404708,NAIK
2024-01-24,15719,0.4024016351558579,NAIK
2024-01-25,15767,0.3053629365735721,NAIK
2024-01-26,15829,0.3932263588507734,STABIL
2024-01-29,15825,-0.0252700739149625,TURUN
2024-01-30,15796,-0.1832543443917811,STABIL
2024-01-31,15803,0.0443150164598726,TURUN
2024-02-01,15775,-0.1771815478073812,TURUN
2024-02-02,15688,-0.5515055467511853,NAIK
2024-02-05,15705,0.1083630800611912,NAIK
2024-02-06,15734,0.1846545686087219,TURUN
2024-02-07,15685,-0.3114274818863616,TURUN
2024-02-12,15612,-0.4654128147911995,TURUN
2024-02-13,15585,-0.1729438893159129,NAIK
2024-02-15,15606,0.1347449470644912,NAIK
2024-02-16,15654,0.3075740099961477,TURUN
2024-02-19,15630,-0.1533154465312325,NAIK
2024-02-20,15659,0.1855406269993587,STABIL
2024-02-21,15658,-0.0063861038380519,TURUN
2024-02-22,15630,-0.1788223272448541,TURUN
2024-02-23,15589,-0.2623160588611672,NAIK
2024-02-26,15635,0.2950798640066754,NAIK
2024-02-27,15655,0.1279181323952771,NAIK
2024-02-28,15673,0.1149792398594806,NAIK
2024-02-29,15715,0.2679767753461348,TURUN
2024-03-01,15696,-0.1209035952911219,NAIK
2024-03-04,15723,0.1720183486238591,NAIK
2024-03-05,15756,0.209883609998096,TURUN
2024-03-06,15723,-0.2094440213252113,TURUN
2024-03-07,15658,-0.413407110602304,TURUN
2024-03-08,15603,-0.351258142802402,TURUN
2024-03-13,15576,-0.1730436454527972,STABIL
2024-03-14,15582,0.0385208012326554,NAIK
2024-03-15,15624,0.2695417789757348,NAIK
2024-03-18,15672,0.3072196620583778,NAIK
2024-03-19,15712,0.2552322613578406,STABIL
2024-03-20,15727,0.0954684317718834,TURUN
2024-03-21,15662,-0.41330196477396,NAIK
2024-03-22,15773,0.7087217469033291,NAIK
2024-03-25,15795,0.1394788562733895,STABIL
2024-03-26,15797,0.0126622348844529,NAIK
2024-03-27,15853,0.3544976894346963,NAIK
2024-03-28,15873,0.126159086608224,NAIK
2024-04-01,15909,0.2268002268002167,NAIK
2024-04-02,15934,0.1571437551071808,STABIL
2024-04-03,15923,-0.069034768419729,TURUN
2024-04-04,15907,-0.1004835772153489,TURUN
2024-04-05,15873,-0.2137423775696256,NAIK
2024-04-16,16176,1.9089019089019168,NAIK
2024-04-17,16240,0.3956478733926794,TURUN
2024-04-18,16177,-0.387931034482758,NAIK
2024-04-19,16280,0.6367064350621288,TURUN
2024-04-22,16224,-0.3439803439803435,NAIK
2024-04-23,16244,0.123274161735698,TURUN
2024-04-24,16161,-0.5109578921447921,NAIK
2024-04-25,16208,0.2908235876492693,STABIL
2024-04-26,16222,0.0863770977295175,NAIK
2024-04-29,16249,0.1664406361731041,NAIK
2024-04-30,16276,0.1661640716351886,TURUN
2024-05-02,16202,-0.4546571639223451,TURUN
2024-05-03,16094,-0.6665843722997167,TURUN
2024-05-06,16025,-0.4287312041754698,NAIK
2024-05-07,16054,0.1809672386895444,NAIK
2024-05-08,16081,0.1681823844524643,STABIL
2024-05-13,16085,0.0248740749953402,NAIK
2024-05-14,16131,0.2859807273857706,TURUN
2024-05-15,16070,-0.3781538652284366,TURUN
2024-05-16,15944,-0.7840696950840109,NAIK
2024-05-17,15978,0.2132463622679381,STABIL
2024-05-20,15980,0.0125172111653526,NAIK
2024-05-21,16024,0.2753441802252787,TURUN
2024-05-22,15995,-0.1809785322016921,NAIK
2024-05-27,16064,0.4313848077524218,NAIK
2024-05-28,16095,0.192978087649398,NAIK
2024-05-29,16160,0.4038521279900564,NAIK
2024-05-30,16253,0.5754950495049593,STABIL
2024-05-31,16251,-0.0123054205377504,TURUN
2024-06-03,16225,-0.1599901544520388,STABIL
2024-06-04,16220,-0.030816640986131,NAIK
2024-06-05,16282,0.3822441430332945,STABIL
2024-06-06,16279,-0.0184252548826924,TURUN
2024-06-07,16218,-0.3747158916395321,NAIK
2024-06-10,16290,0.4439511653718142,STABIL
2024-06-11,16295,0.0306936771025112,STABIL
2024-06-12,16297,0.0122737035900488,STABIL
2024-06-13,16286,-0.0674970853531298,NAIK
2024-06-14,16374,0.5403413975193505,STABIL
2024-06-19,16368,-0.0366434591425379,NAIK
2024-06-20,16420,0.3176930596285432,NAIK
2024-06-21,16458,0.231425091352011,TURUN
2024-06-24,16431,-0.1640539555231468,TURUN
2024-06-25,16379,-0.3164749558760893,NAIK
2024-06-26,16435,0.341901214970397,STABIL
2024-06-27,16421,-0.0851840584119245,TURUN
2024-06-28,16394,-0.1644236039218038,TURUN
2024-07-01,16355,-0.2378919116750033,NAIK
2024-07-02,16384,0.1773158055640378,STABIL
2024-07-03,16387,0.018310546875,TURUN
2024-07-04,16341,-0.2807103191554305,TURUN
2024-07-05,16312,-0.1774677192338258,TURUN
2024-07-08,16265,-0.2881314369789112,STABIL
2024-07-09,16281,0.0983707347064211,TURUN
2024-07-10,16256,-0.1535532215465873,TURUN
2024-07-11,16200,-0.3444881889763773,TURUN
2024-07-12,16154,-0.2839506172839456,NAIK
2024-07-15,16174,0.1238083446824411,NAIK
2024-07-16,16203,0.1793001112897263,TURUN
2024-07-17,16129,-0.4567055483552407,NAIK
2024-07-18,16160,0.1922003844007758,NAIK
2024-07-19,16199,0.2413366336633693,NAIK
2024-07-22,16228,0.1790233965059506,TURUN
2024-07-23,16204,-0.1478925314271628,NAIK
2024-07-24,16224,0.1234263144902492,NAIK
2024-07-25,16268,0.2712031558185446,NAIK
2024-07-26,16294,0.1598229653307026,STABIL
2024-07-29,16286,-0.0490978274211406,NAIK
2024-07-30,16320,0.2087682672233803,TURUN
2024-07-31,16294,-0.1593137254901955,TURUN
2024-08-01,16243,-0.3129986498097481,STABIL
2024-08-02,16234,-0.0554084836544954,TURUN
2024-08-05,16154,-0.492792903782191,NAIK
2024-08-06,16183,0.1795220997895308,TURUN
2024-08-07,16100,-0.5128838905023803,TURUN
2024-08-08,15952,-0.9192546583850936,TURUN
2024-08-09,15914,-0.2382146439318,NAIK
2024-08-12,15963,0.3079049893175867,TURUN
2024-08-13,15885,-0.488629956775044,TURUN
2024-08-14,15691,-1.2212779351589598,STABIL
2024-08-15,15687,-0.0254923204384693,NAIK
2024-08-16,15716,0.1848664499267016,TURUN
2024-08-19,15591,-0.7953677780605739,TURUN
2024-08-20,15480,-0.7119492014623807,TURUN
2024-08-21,15456,-0.1550387596899183,NAIK
2024-08-22,15579,0.7958074534161419,TURUN
2024-08-23,15554,-0.160472430836378,TURUN
2024-08-26,15380,-1.118683296901124,NAIK
2024-08-27,15509,0.8387516254876548,TURUN
2024-08-28,15476,-0.2127796763169764,TURUN
2024-08-29,15409,-0.4329284052726811,NAIK
2024-08-30,15473,0.415341683431758,NAIK
2024-09-02,15536,0.4071608608543942,NAIK
2024-09-03,15557,0.1351699279093621,TURUN
2024-09-04,15490,-0.4306742945297981,TURUN
2024-09-05,15410,-0.5164622336991553,TURUN
2024-09-06,15372,-0.2465931213497696,NAIK
2024-09-09,15446,0.4813947436898225,STABIL
2024-09-10,15447,0.0064741680694035,TURUN
2024-09-11,15415,-0.2071599663365009,STABIL
2024-09-12,15421,0.0389231268245193,TURUN
2024-09-13,15405,-0.1037546203229378,TURUN
2024-09-17,15338,-0.4349237260629635,STABIL
2024-09-18,15350,0.0782370582866009,TURUN
2024-09-19,15287,-0.4104234527687267,TURUN
2024-09-20,15100,-1.223261594819125,NAIK
2024-09-23,15191,0.6026490066225243,STABIL
2024-09-24,15186,-0.0329142255282688,TURUN
2024-09-25,15092,-0.618991176083239,NAIK
2024-09-26,15171,0.5234561357010392,TURUN
2024-09-27,15138,-0.217520268934146,STABIL
2024-09-30,15144,0.0396353547364336,NAIK
2024-10-01,15204,0.3961965134706924,NAIK
2024-10-02,15247,0.2828203104446203,NAIK
2024-10-03,15394,0.964124089984919,NAIK
2024-10-04,15495,0.6560997791347223,NAIK
2024-10-07,15680,1.1939335269441689,STABIL
2024-10-08,15671,-0.0573979591836693,TURUN
2024-10-09,15607,-0.4083976772382147,NAIK
2024-10-10,15658,0.3267764464663258,TURUN
2024-10-11,15609,-0.3129390726784975,TURUN
2024-10-14,15581,-0.1793836888974276,TURUN
2024-10-15,15555,-0.166869905654321,TURUN
2024-10-16,15536,-0.1221472195435557,TURUN
2024-10-17,15516,-0.1287332646755956,TURUN
2024-10-18,15466,-0.3222480020623863,STABIL
2024-10-21,15465,-0.0064657959394809,NAIK
2024-10-22,15560,0.6142903330100147,NAIK
2024-10-23,15620,0.3856041131105492,TURUN
2024-10-24,15593,-0.1728553137003818,NAIK
2024-10-25,15629,0.230872827550832,NAIK
2024-10-28,15729,0.639836201932309,NAIK
2024-10-29,15760,0.197088181066829,TURUN
2024-10-30,15732,-0.1776649746192848,TURUN
2024-10-31,15705,-0.1716247139588067,NAIK
2024-11-01,15723,0.1146131805157546,NAIK
2024-11-04,15751,0.1780830630286889,STABIL
2024-11-05,15766,0.0952320487588087,NAIK
2024-11-06,15840,0.4693644551566622,TURUN
2024-11-07,15767,-0.4608585858585812,TURUN
2024-11-08,15671,-0.6088666201560233,STABIL
2024-11-11,15677,0.0382872822410895,NAIK
2024-11-12,15771,0.5996045161701824,STABIL
2024-11-13,15782,0.0697482721450759,NAIK
2024-11-14,15873,0.5766062602965416,STABIL
2024-11-15,15888,0.094500094500094,TURUN
2024-11-18,15848,-0.2517623363544774,TURUN
2024-11-19,15816,-0.2019182231196348,NAIK
2024-11-20,15858,0.2655538694992465,NAIK
2024-11-21,15942,0.5297010972379779,TURUN
2024-11-22,15911,-0.1944548990089112,TURUN
2024-11-25,15864,-0.2953931242536622,NAIK
2024-11-26,15930,0.4160363086233021,TURUN
2024-11-28,15864,-0.4143126177024503,STABIL
2024-11-29,15856,-0.0504286434694911,NAIK
2024-12-02,15905,0.3090312815338114,NAIK
2024-12-03,15950,0.2829298962590432,STABIL
2024-12-04,15957,0.0438871473354307,TURUN
2024-12-05,15892,-0.4073447389860263,TURUN
2024-12-06,15848,-0.2768688648376538,STABIL
2024-12-09,15861,0.0820292781423592,STABIL
2024-12-10,15874,0.081962045268269,NAIK
2024-12-11,15905,0.1952878921506862,NAIK
2024-12-12,15939,0.2137692549512682,NAIK
2024-12-13,15987,0.3011481272350735,NAIK
2024-12-16,16019,0.2001626321386229,NAIK
2024-12-17,16050,0.1935201947687037,NAIK
2024-12-18,16100,0.3115264797507677,NAIK
2024-12-19,16277,1.0993788819875672,STABIL
2024-12-20,16270,-0.0430054678380531,TURUN
2024-12-23,16159,-0.6822372464658888,NAIK
2024-12-24,16208,0.3032365864224173,NAIK
2024-12-27,16251,0.2653010858835181,TURUN
2024-12-30,16162,-0.5476586056242683,STABIL
2024-12-31,16157,-0.030936765251821,NAIK
2025-01-02,16236,0.4889521569598321,TURUN
2025-01-03,16217,-0.1170238975117032,TURUN
2025-01-06,16193,-0.1479928470123903,TURUN
2025-01-07,16169,-0.1482121904526678,NAIK
2025-01-08,16201,0.1979095800606067,NAIK
2025-01-09,16238,0.2283809641380196,TURUN
2025-01-10,16194,-0.2709693311984229,NAIK
2025-01-13,16281,0.5372360133382825,STABIL
2025-01-14,16265,-0.0982740617898159,NAIK
2025-01-15,16311,0.2828158622809607,NAIK
2025-01-16,16378,0.4107657409110343,STABIL
2025-01-17,16373,-0.0305287580901203,STABIL
2025-01-20,16372,-0.0061076161973927,TURUN
2025-01-21,16331,-0.2504275592474903,STABIL
2025-01-22,16327,-0.0244932949605036,TURUN
2025-01-23,16276,-0.3123660194769395,TURUN
2025-01-24,16200,-0.4669451953796977,NAIK
2025-01-30,16259,0.3641975308642076,NAIK
2025-01-31,16312,0.3259733070914539,NAIK
2025-02-03,16453,0.8643943109367447,TURUN
2025-02-04,16365,-0.5348568650094254,TURUN
2025-02-05,16308,-0.3483043079743342,NAIK
2025-02-06,16330,0.1349031150355673,STABIL
2025-02-07,16325,-0.0306184935701114,NAIK
2025-02-10,16350,0.153139356814691,NAIK
2025-02-11,16380,0.1834862385321045,STABIL
2025-02-12,16364,-0.0976800976800973,STABIL
2025-02-13,16365,0.0061109753116683,TURUN
2025-02-14,16285,-0.488848151542931,TURUN
2025-02-17,16208,-0.4728277556033111,NAIK
2025-02-18,16275,0.4133761105626909,NAIK
2025-02-19,16357,0.5038402457757218,STABIL
2025-02-20,16344,-0.0794766766522014,TURUN
2025-02-21,16300,-0.2692119432207485,STABIL
2025-02-24,16303,0.0184049079754666,STABIL
2025-02-25,16316,0.0797399251671437,NAIK
2025-02-26,16387,0.4351556754106367,NAIK
2025-02-27,16431,0.2685055226704147,NAIK
2025-02-28,16575,0.8763921855030166,TURUN
2025-03-03,16506,-0.4162895927601773,TURUN
2025-03-04,16443,-0.3816793893129722,TURUN
2025-03-05,16371,-0.4378762999452612,TURUN
2025-03-06,16315,-0.3420682914910489,NAIK
2025-03-07,16336,0.1287159056083453,STABIL
2025-03-10,16326,-0.0612144955925542,NAIK
2025-03-11,16430,0.6370207031728636,NAIK
2025-03-12,16453,0.1399878271454602,TURUN
2025-03-13,16428,-0.1519479730140438,TURUN
2025-03-14,16392,-0.2191380569758982,STABIL
2025-03-17,16379,-0.0793069790141487,NAIK
2025-03-18,16432,0.3235850784541139,NAIK
2025-03-19,16528,0.5842259006815897,TURUN
2025-03-20,16481,-0.2843659244917695,NAIK
2025-03-21,16501,0.1213518597172447,NAIK
2025-03-24,16561,0.36361432640446,NAIK
2025-03-25,16622,0.3683352454561861,TURUN
2025-03-26,16588,-0.2045481891469136,TURUN
2025-03-27,16566,-0.132625994694957,NAIK
2025-04-08,16849,1.7083182421827825,NAIK
2025-04-09,16943,0.5578966110748373,TURUN
2025-04-10,16779,-0.9679513663459872,NAIK
2025-04-11,16805,0.1549555992609752,TURUN
2025-04-14,16773,-0.1904195180005952,NAIK
2025-04-15,16815,0.2504024324807785,NAIK
2025-04-16,16845,0.1784121320249854,STABIL
2025-04-17,16833,-0.0712377560106891,TURUN
2025-04-21,16808,-0.148517792431535,NAIK
2025-04-22,16862,0.3212755830556801,NAIK
2025-04-23,16880,0.1067489028584889,STABIL
2025-04-24,16884,0.0236966824644468,TURUN
2025-04-25,16829,-0.3257521914238337,NAIK
2025-04-28,16862,0.1960900825955125,TURUN
2025-04-29,16787,-0.4447870952437482,TURUN
2025-04-30,16679,-0.6433549770655911,TURUN
2025-05-02,16493,-1.1151747706697024,TURUN
2025-05-05,16421,-0.4365488389013516,NAIK
2025-05-06,16472,0.3105779185189616,NAIK
2025-05-07,16533,0.3703254006799383,TURUN
2025-05-08,16497,-0.2177463255307543,NAIK
2025-05-09,16532,0.2121597866278746,NAIK
2025-05-14,16568,0.217759496733616,TURUN
2025-05-15,16535,-0.1991791405118292,TURUN
2025-05-16,16424,-0.6713032960387055,NAIK
2025-05-19,16455,0.1887481734047735,TURUN
2025-05-20,16406,-0.2977818292312362,STABIL
2025-05-21,16413,0.0426673168353097,TURUN
2025-05-22,16313,-0.6092731371473814,TURUN
2025-05-23,16289,-0.1471219272972446,TURUN
2025-05-26,16207,-0.5034072073178186,NAIK
2025-05-27,16255,0.2961683223298594,NAIK
2025-05-28,16300,0.2768378960319895,STABIL
2025-06-02,16297,-0.0184049079754555,STABIL
2025-06-03,16288,-0.0552248880162031,NAIK
2025-06-04,16305,0.104371316306473,TURUN
2025-06-05,16277,-0.1717264642747573,STABIL
2025-06-10,16276,-0.006143638262579,STABIL
2025-06-11,16265,-0.067584173015478,TURUN
2025-06-12,16237,-0.172148785736248,NAIK
2025-06-13,16293,0.3448912976535156,STABIL
2025-06-16,16296,0.0184128153194684,STABIL
2025-06-17,16281,-0.092047128129602,NAIK
2025-06-18,16319,0.2334008967508127,NAIK
2025-06-19,16378,0.3615417611373184,NAIK
2025-06-20,16399,0.1282207839785165,NAIK
2025-06-23,16484,0.5183242880663519,TURUN
2025-06-24,16370,-0.6915797136617274,TURUN
2025-06-25,16292,-0.4764813683567515,TURUN
2025-06-26,16233,-0.3621409280628485,STABIL
2025-06-30,16231,-0.0123205815314442,TURUN
2025-07-01,16192,-0.2402809438728392,NAIK
2025-07-02,16236,0.2717391304347893,TURUN
2025-07-03,16209,-0.1662971175166339,STABIL
2025-07-04,16204,-0.030847060275152,NAIK
2025-07-07,16237,0.2036534189089112,STABIL
2025-07-08,16238,0.0061587731723822,STABIL
2025-07-09,16254,0.0985343022539719,TURUN
2025-07-10,16220,-0.209179278946725,STABIL
2025-07-11,16221,0.0061652281134305,NAIK
2025-07-14,16247,0.1602860489488877,NAIK
2025-07-15,16281,0.2092694035821907,STABIL
2025-07-16,16288,0.0429949020330555,NAIK
2025-07-17,16329,0.2517190569744532,TURUN
2025-07-18,16301,-0.1714740645477386,NAIK
2025-07-21,16330,0.1779031961229416,TURUN
2025-07-22,16307,-0.140845070422535,STABIL
2025-07-23,16298,-0.0551910222603813,STABIL
2025-07-24,16283,-0.0920358326174985,NAIK
2025-07-25,16325,0.2579377264631866,STABIL
2025-07-28,16341,0.0980091883614031,NAIK
2025-07-29,16399,0.3549354384676517,STABIL
2025-07-30,16387,-0.0731751936093649,NAIK
2025-07-31,16459,0.4393726734606806,NAIK
2025-08-01,16494,0.2126496141928502,TURUN
2025-08-04,16388,-0.6426579362192264,STABIL
2025-08-05,16388,0.0,STABIL
2025-08-06,16379,-0.0549182328533071,TURUN
2025-08-07,16312,-0.4090603821967131,STABIL
2025-08-08,16299,-0.0796959293771437,TURUN
2025-08-11,16253,-0.2822259034296559,NAIK
2025-08-12,16298,0.2768719620993121,TURUN
2025-08-13,16237,-0.3742790526444994,TURUN
2025-08-14,16109,-0.7883229660651581,NAIK
2025-08-15,16162,0.3290086287168758,NAIK
2025-08-19,16241,0.4888008909788466,NAIK
2025-08-20,16291,0.3078628163290409,STABIL
2025-08-21,16283,-0.0491068688232787,NAIK
2025-08-22,16340,0.3500583430571691,TURUN
2025-08-25,16255,-0.5201958384332905,NAIK
2025-08-26,16277,0.1353429713934151,NAIK
