tanggal,kurs_jisdor,pct_change,target,kurs_besok
2026-06-24,17955,0.4869039623908611,STABIL,17942.0
2026-06-25,17942,-0.07240323029796825,NAIK,17962.0
2026-06-26,17962,0.11147029316687096,TURUN,17856.0
2026-06-29,17856,-0.5901347288720604,NAIK,17899.0
2026-06-30,17899,0.24081541218639035,NAIK,17961.0
2026-07-01,17961,0.34638806637241615,NAIK,17994.0
2026-07-02,17994,0.18373141807248583,TURUN,17960.0
2026-07-03,17960,-0.18895187284649895,NAIK,17999.0
2026-07-06,17999,0.2171492204899872,STABIL,17988.0
2026-07-07,17988,-0.06111450636145932,STABIL,18005.0
2026-07-08,18005,0.09450744941070788,NAIK,18090.0
2026-07-09,18090,0.47209108580950065,TURUN,18069.0
2026-07-10,18069,-0.11608623548922115,NAIK,18131.0
2026-07-13,18131,0.3431291161658079,TURUN,18099.0
2026-07-14,18099,-0.17649329877006403,TURUN,18064.0
2026-07-15,18064,-0.1933808497707079,TURUN,18041.0
2026-07-16,18041,-0.1273250664304726,TURUN,17944.0
2026-07-17,17944,-0.5376642093010364,NAIK,17976.0
2026-07-20,17976,0.178332590280883,TURUN,17909.0
2026-07-21,17909,-0.3727191811303987,STABIL,17909.0
2026-07-22,17909,0.0,STABIL,17915.0
2026-07-23,17915,0.03350270813557987,NAIK,17973.0
2026-07-24,17973,0.3237510466089777,NAIK,17995.0
2026-07-27,17995,0.12240583096867486,NAIK,18088.0
2026-07-28,18088,0.516810225062514,STABIL,18087.0
2026-07-29,18087,-0.0055285272003491315,STABIL,18078.0
2026-07-30,18078,-0.04975949577044059,TURUN,18058.0
2026-07-31,18058,-0.11063170704723735,TURUN,17991.0
2026-08-03,17991,-0.37102669177095926,NAIK,18037.0
2026-08-04,18037,0.25568339725419165,TURUN,17937.0
2026-08-05,17937,-0.554415922825302,TURUN,17919.0
2026-08-06,17919,-0.10035122930256435,STABIL,17913.0
2026-08-07,17913,-0.033484011384565804,TURUN,17795.0
2026-08-10,17795,-0.6587394629598564,NAIK,17824.0
2026-08-11,17824,0.16296712559706883,NAIK,17876.0
2026-08-12,17876,0.2917414721723466,STABIL,17882.0
2026-08-13,17882,0.03356455582903539,TURUN,17836.0
2026-08-14,17836,-0.25724191924840767,NAIK,17856.0
2026-08-18,17856,0.11213276519399518,STABIL,17844.0
2026-08-19,17844,-0.06720430107527431,TURUN,17779.0
2026-08-20,17779,-0.3642681013225735,TURUN,17705.0
2026-08-21,17705,-0.4162213847797913,STABIL,17703.0
2026-08-24,17703,-0.011296243998870636,STABIL,17717.0
2026-08-26,17717,0.07908264136022858,NAIK,17762.0
2026-08-27,17762,0.25399333973019633,TURUN,17703.0
2026-08-28,17703,-0.3321698006981233,NAIK,17746.0
2026-08-31,17746,0.24289668417782906,TURUN,17727.0
